obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1.2376648778094346e+18,160.340332378234,33.8930652031224,19.19634,17.02508,16.08011,15.83453,15.31614,4518,301,1,207,2.2800232352212849e+18,GALAXY,0.08127958,2025,53431,276
1.2376663381155515e+18,17.3597626139633,-0.947365368890456,20.35798,18.3492,17.37579,16.93464,16.57992,4858,301,1,470,7.813968375201402e+17,GALAXY,0.08771605,694,52209,81
1.2376727633731914e+18,352.384686044275,10.7405862321648,19.84507,19.73995,19.36122,19.2493,19.25873,6354,301,1,265,1.3008777957657e+19,QSO,1.186611,11554,58456,474
1.2376551287602547e+18,235.578547550563,52.674530895778,24.39451,22.00811,20.57847,19.59333,19.0412,2248,301,2,50,7.56059692816324e+18,GALAXY,0.5248931,6715,56449,651
1.2376794613581094e+18,8.70474300267983,20.6937966794336,22.28486,21.78871,21.59245,21.63897,21.64773,7913,301,5,12,6.966180322905184e+18,STAR,-0.0002063597,6187,56244,864
1.2376613613036513e+18,219.261685241583,41.6749499256643,25.1343,22.34906,20.76515,19.43547,18.83198,3699,301,3,187,6.824186364818642e+18,GALAXY,0.6388873,6061,56076,389
1.2376655306371238e+18,211.197732478193,23.993761739957,23.26344,22.30157,20.70255,19.89269,19.37138,4670,301,1,95,6.763426252588341e+18,GALAXY,0.4600365,6007,56066,529
1.2376623362614892e+18,252.343440710048,22.4770441203465,19.22605,17.73847,16.98281,16.61,16.33918,3926,301,3,191,1.603350785431726e+18,GALAXY,0.1479703,1424,52912,252
1.2376593260213048e+18,227.707456663452,52.1419793916166,21.78856,22.02297,21.91709,21.6481,22.2579,3225,301,4,115,9.450928744560878e+18,QSO,1.774181,8394,57865,454
1.2376593260224842e+18,231.222685968661,50.6586404897997,20.2095,19.04069,18.52698,18.33589,18.19928,3225,301,4,133,2.774330416952273e+18,STAR,-0.0001572998,2464,54272,411
1.237679322855244e+18,21.0817993100493,-5.07531282591068,22.16925,20.60321,18.91347,18.33503,17.98351,7881,301,3,162,7.93309964990024e+18,GALAXY,0.320391,7046,56568,32
1.2376786190438239e+18,35.1764898381355,2.17761202434732,22.30496,21.83513,21.6033,21.51461,21.12076,7717,301,4,564,8.816052025194468e+18,QSO,2.4547,7830,57043,930
1.2376593254862687e+18,232.48332316135,49.2904983430915,22.18807,20.02055,18.45639,17.91605,17.57119,3225,301,3,143,7.575298772630263e+18,GALAXY,0.3125066,6728,56426,888
1.237660935020741e+18,144.413842909918,60.1380212762303,22.39623,21.6007,21.48122,21.59358,21.23155,3600,301,1,74,6.435853986373589e+18,GALAXY,0.3053732,5716,56684,764
1.2376556919384315e+18,218.076970315968,-2.33836067499573,21.72841,20.33624,20.0535,19.95253,19.92669,2379,301,3,59,4.5363129413316337e+18,STAR,0.0004186073,4029,55618,226
1.237648721786831e+18,223.961369503488,0.377817081346986,19.88423,18.25033,17.39091,16.95459,16.63987,756,301,4,722,3.48041093377452e+17,GALAXY,0.1359016,309,51994,502
1.2376786614346058e+18,24.2291584880472,4.38050918224763,21.21423,20.78435,20.45736,20.3555,20.04937,7727,301,3,228,9.861989685051808e+18,QSO,1.227594,8759,57700,845
1.237648705120633e+18,198.720490250755,0.534078191330169,21.18483,20.29476,20.0082,19.97009,19.84328,752,301,5,368,3.294533013475453e+18,STAR,0.0005392101,2926,54625,545
1.237659326031856e+18,251.577538457708,35.0976749480793,21.95495,21.7716,21.23683,21.0006,20.87401,3225,301,4,276,1.2075365149986544e+19,GALAXY,1.620835,10725,58250,322
1.2376650254430374e+18,188.059937217751,35.2235556627945,19.7712,19.42104,18.73968,18.21846,17.89188,4552,301,4,117,1.15373284793068e+19,STAR,3.710706e-05,10247,58162,844
1.2376719360419436e+18,255.73541143811,39.3958928808162,19.03398,17.88545,17.00953,16.49628,16.22118,6161,301,4,64,7.128590528995922e+17,QSO,0.1387834,633,52079,598
1.237652943163622e+18,332.538911635202,12.6306366337928,21.35494,20.64255,20.33314,20.42038,20.4742,1739,301,3,124,5.675757184358832e+18,STAR,-0.0005617646,5041,55749,348
1.2376727633627067e+18,340.166811539429,31.744597541037,23.13996,21.75519,19.70017,18.97541,18.46042,6354,301,1,105,8.041223974091511e+18,GALAXY,0.4003235,7142,56567,170
1.2376515387045972e+18,145.453641403042,61.7451520660272,21.23728,20.36835,20.5465,20.50462,20.22672,1412,301,3,52,6.440246533950822e+18,QSO,2.341493,5720,56602,360
1.2376695190536195e+18,2.60162960486639,8.4311417957935,24.15815,23.17584,21.17622,19.97928,19.51775,5598,301,6,133,5.104836598182468e+18,GALAXY,0.5754126,4534,55863,23
1.2376529340350467e+18,321.740964194649,-8.01650633566282,19.51297,18.24196,17.573,17.15933,16.87993,1737,301,2,97,7.205880719170867e+17,GALAXY,0.1032289,640,52200,44
1.2376609575678776e+18,117.896449119812,21.0525441645735,19.96757,19.85043,19.76638,19.35455,19.5277,3605,301,3,52,1.4221548391644795e+18,QSO,1.69352,1263,52708,521
1.2376554992060337e+18,214.460023189772,-1.873070367908,20.00859,19.08422,18.70053,18.587,18.47661,2334,301,4,124,4.543273395748624e+18,STAR,0.0001368093,4035,55383,972
1.2376646737942948e+18,208.609496888906,35.6055928058357,23.69525,23.71075,21.81805,20.53074,19.64653,4470,301,5,143,9.995811246694488e+18,GALAXY,0.8886937,8878,57785,261
1.237652936182465e+18,321.764582773113,-6.36872289115077,23.73538,20.16433,18.92155,18.39449,18.09611,1737,301,6,96,7.207348567193948e+17,STAR,-3.877071e-05,640,52200,578
1.2376507946074115e+18,141.599336325743,-1.23268497668681,20.83785,18.83404,18.09495,17.83777,17.68413,1239,301,1,142,8.391431624731153e+18,STAR,0.0002843752,7453,56749,362
1.2376637852800128e+18,20.3255475832302,0.86638077747293,23.23452,22.20686,21.99573,21.8898,22.26396,4263,301,6,251,9.896889003097215e+18,STAR,-0.0004246594,8790,57363,832
1.237661386545824e+18,250.195810101563,32.5215804220538,23.70315,20.04345,18.44729,17.8376,17.13276,3705,301,2,328,5.857186499804813e+18,STAR,0.0001747286,5202,55824,928
1.2376551078318572e+18,147.60049332541,53.5148073045024,18.12196,17.28399,17.02382,16.93424,16.9213,2243,301,3,196,6.444919179497986e+18,STAR,-0.0007562112,5724,56364,975
1.2376697665480297e+18,10.7119772439771,7.04990680913747,20.97933,20.5937,20.46552,20.46626,20.01415,5656,301,3,86,5.112712675168901e+18,QSO,2.293875,4541,55882,4
1.2376593244186872e+18,245.823667566232,38.8798470551876,19.9718,18.36845,17.41382,16.99754,16.65478,3225,301,1,237,1.319633352189307e+18,GALAXY,0.1459538,1172,52759,286
1.237663782594216e+18,16.9205920389306,-1.18626081540046,24.82761,22.22964,21.56073,20.88161,21.24074,4263,301,1,229,1.057453617366934e+19,GALAXY,0.6520545,9392,58104,306
1.2376672550783557e+18,155.800608843375,27.4313872257121,22.90564,23.19144,22.72521,21.36713,20.86025,5071,301,5,276,1.177477681109928e+19,GALAXY,0.8401372,10458,58143,420
1.2376651269269747e+18,167.643640247203,32.4872191403377,22.39922,19.81735,18.07242,17.42467,17.06746,4576,301,1,351,2.3711535124583813e+18,GALAXY,0.3497321,2106,53714,30
1.2376618498491028e+18,155.51579526185,40.1107687427883,20.25187,20.14298,19.74799,19.6936,19.82111,3813,301,1,79,9.937457135364626e+18,QSO,1.169185,8826,57452,962
1.2376788606247895e+18,13.2797631301096,13.5455081481133,25.43643,22.60837,20.91207,19.9054,19.51644,7773,301,6,397,6.987534213122906e+18,GALAXY,0.5517024,6206,56245,725
1.237663783125189e+18,3.54805943988003,-0.828993783645039,24.60054,23.65705,22.37174,21.53168,21.34632,4263,301,2,139,1.0590303994424613e+19,GALAXY,0.8531509,9406,58067,325
1.2376623410852667e+18,237.799631804033,29.4451573295578,23.98128,21.41673,21.21492,21.05692,21.23405,3927,301,4,68,5.321248246664026e+18,QSO,3.076279,4726,55712,892
1.23767193980561e+18,263.552529375105,64.3262157635729,18.98956,17.40783,16.75545,16.52447,16.42558,6162,301,3,149,2.8722114206556754e+18,STAR,-4.888115e-06,2551,54552,148
1.2376623035024015e+18,193.28428088232,53.4042132812214,19.15371,18.00459,17.60306,17.33353,17.34862,3918,301,6,39,9.976702278335469e+17,GALAXY,0.05516045,886,52381,447
1.237678439695516e+18,27.8492428523325,3.45375514963308,23.35565,22.6803,21.97126,21.36801,20.96612,7675,301,6,54,1.0614079834920604e+19,GALAXY,0.8215178,9427,58130,805
1.237669697839694e+18,344.015833606615,6.85974855495333,20.72932,19.40175,18.84677,18.64926,18.60154,5640,301,3,256,2.617792668440226e+18,STAR,-0.0007524178,2325,54082,274
1.237679255211672e+18,42.0249615376605,-3.27639451607278,23.92676,22.6075,22.26965,21.22088,21.34299,7865,301,5,195,1.0487965294462783e+19,GALAXY,0.8510727,9315,57713,755
1.2376593260257608e+18,239.573718431569,45.544268371636,18.10218,17.13006,16.77233,16.64914,16.64069,3225,301,4,183,3.8888844755721006e+18,STAR,-0.0004789603,3454,55003,95
1.2376637825958543e+18,20.6855234462687,-1.19384109778184,19.46957,17.47429,16.53537,16.0225,15.62337,4263,301,1,254,4.4811286586224845e+17,GALAXY,0.06023908,398,51789,17
1.2376794763956063e+18,357.75985697778,21.4279324948169,21.17128,21.36209,20.5704,20.70562,20.84012,7917,301,1,90,8.554821255114806e+18,GALAXY,0.0,7598,56956,850
1.2376677312675843e+18,121.136286360209,10.6326679691104,18.97053,17.86891,17.4348,17.20531,17.14178,5182,301,4,43,2.722455450334292e+18,GALAXY,0.03476626,2418,53794,107
1.2376651280204431e+18,220.560961553987,29.3024762229321,18.35264,17.11026,16.39599,15.97652,15.71982,4576,301,3,652,2.4071864333673697e+18,GALAXY,0.06193325,2138,53757,45
1.2376786174317043e+18,31.7324065455907,0.997580549623994,23.72808,22.96921,22.00168,21.32034,20.97371,7717,301,1,541,1.0567926184221628e+19,GALAXY,0.7964633,9386,58079,835
1.2376648751195095e+18,129.055450016892,23.6577304730197,20.09087,19.14326,18.81803,18.7015,18.66815,4517,301,4,122,5.029412574938289e+18,STAR,-0.0003623316,4467,55894,64
1.2376623362612923e+18,251.910219969448,22.690042328806,19.78048,18.17008,17.18752,16.71431,16.328,3926,301,3,188,1.59202334550579e+18,GALAXY,0.1226123,1414,53135,3
1.2376543819744543e+18,129.204962173538,46.6748268134459,20.81042,20.68146,20.70058,20.32769,20.22317,2074,301,3,75,8.248528647570609e+18,QSO,1.841133,7326,56710,676
1.2376637826028667e+18,36.7730082728116,-1.06819797027855,19.38437,18.00795,17.31551,16.97168,16.71391,4263,301,1,361,4.583229313578701e+17,GALAXY,0.09691706,407,51820,297
1.2376551083704983e+18,153.447648737855,56.0590418832181,22.21266,20.47113,18.82083,18.18008,17.76504,2243,301,4,223,7.978239551532718e+18,GALAXY,0.3701703,7086,56658,410
1.2376648778007183e+18,138.770679339849,26.8586651407138,20.45957,18.41496,17.3355,16.89845,16.54465,4518,301,1,74,2.1809349717267845e+18,GALAXY,0.1425188,1937,53388,243
1.2376793244679537e+18,25.7682589374406,-3.66719883066987,20.92173,22.68615,21.29097,20.38136,19.08065,7881,301,6,194,8.886897136861731e+18,GALAXY,0.2567615,7893,57286,615
1.2376683325734264e+18,239.894354908887,10.6780541111897,24.16026,22.88857,20.79233,19.86435,19.31189,5322,301,4,202,5.859325878111328e+18,GALAXY,0.4816905,5204,56036,519
1.237651539784696e+18,176.857193853171,68.1215758436742,20.80291,18.82817,17.53895,17.04641,16.72192,1412,301,5,149,5.540678564137144e+17,GALAXY,0.2035564,492,51955,455
1.2376794763963927e+18,359.580215772831,21.4667631693287,22.92892,20.97368,19.33682,18.76902,18.33826,7917,301,1,102,8.551399300068039e+18,GALAXY,0.2648522,7595,56957,689
1.2376621977543644e+18,244.927263942821,5.27059255122805,19.49818,18.29361,18.01971,17.89528,17.83833,3894,301,1,276,3.713227596104835e+18,STAR,-0.0008845364,3298,54924,35
1.2376543911061755e+18,125.852365195189,44.9973621698532,24.94874,22.06283,20.13694,19.48229,19.01734,2076,301,4,150,7.199129729756322e+18,GALAXY,0.3546401,6394,56330,457
1.2376556924735332e+18,214.003396722911,-2.06077128765712,22.58929,21.64554,21.43918,21.4819,21.69709,2379,301,4,32,4.543262950388161e+18,QSO,1.279104,4035,55383,934
1.2376619711898583e+18,194.917163931676,6.99327055819044,20.39813,18.62955,17.68633,17.27405,16.99031,3841,301,3,200,2.017623699817e+18,GALAXY,0.1795349,1792,54270,40
1.2376619685022267e+18,179.821260020168,43.4164691044766,19.18355,18.35585,18.05986,17.93838,17.9184,3840,301,6,150,1.6303941020402583e+18,STAR,-0.0009113072,1448,53120,331
1.2376623035058097e+18,205.928457291301,51.8003721867641,20.18617,18.42416,17.50915,17.0422,16.69644,3918,301,6,91,1.879252346442115e+18,GALAXY,0.1395928,1669,53433,456
1.2376619668863713e+18,164.321732033918,40.2211374819655,15.4484,11.79892,10.86379,10.56647,10.77889,3840,301,3,70,3.3777536778497966e+18,STAR,-0.0001594852,3000,54843,196
1.2376582045204483e+18,214.847093055244,45.7334034437119,21.65474,21.45502,21.39436,21.46989,21.16152,2964,301,3,458,7.600983913037847e+18,QSO,2.190524,6751,56368,122
1.2376613575347407e+18,154.036822285797,43.2057749762956,24.21387,21.26575,19.43406,18.65877,18.25016,3698,301,4,22,5.135485755507104e+18,GALAXY,0.4427837,4561,55614,932
1.237659326025892e+18,239.764356763431,45.2954846445015,19.04011,17.11345,16.23989,15.92345,15.74845,3225,301,4,185,3.8888842006941937e+18,STAR,-6.565417e-05,3454,55003,94
1.2376582061275873e+18,204.359040156456,49.4605512075686,20.62559,20.30288,19.97035,19.89564,19.98493,2964,301,6,405,8.365578538922038e+18,QSO,1.351806,7430,57105,517
1.2376613865321925e+18,216.872248719663,52.4998219317042,17.53687,16.32961,16.22344,16.18644,16.20129,3705,301,2,120,1.4929661377118474e+18,STAR,-0.0001532364,1326,52764,83
1.2376683320260692e+18,215.771077962116,15.074449732576,19.52671,19.49507,19.5484,19.31133,19.35584,5322,301,3,42,6.148615358536504e+18,QSO,1.872981,5461,56018,276
1.237665441527694e+18,224.737194042476,23.5783828880395,22.75342,21.41949,19.63331,18.82689,18.33888,4649,301,3,265,6.778116827799378e+18,GALAXY,0.4428998,6020,56087,725
1.2376717674669015e+18,249.028932135995,62.3698781446533,19.49471,18.3836,17.91855,17.7549,17.72107,6122,301,2,101,2.8823227986409165e+18,STAR,-0.0006860368,2560,54205,69
1.2376737571151547e+18,109.446106043905,31.272677782766,20.19479,18.49894,17.79305,17.51311,17.32289,6585,301,4,172,3.557992494983652e+18,STAR,-5.667327e-06,3160,54793,541
1.2376655306357476e+18,207.879457862387,24.6082193179403,20.55968,18.75367,17.56524,17.05764,16.73168,4670,301,1,74,2.381311897384282e+18,GALAXY,0.164244,2115,53535,122
1.2376623072717704e+18,236.594976738104,30.3922468883928,23.65654,22.62421,21.06778,19.96326,19.52105,3919,301,5,211,5.641964518945084e+18,GALAXY,0.5631173,5011,55739,291
1.237664854184362e+18,224.143883750384,31.5560874580873,19.89089,17.97298,17.00377,16.55012,16.17871,4512,301,5,165,2.075190547617704e+18,GALAXY,0.08326521,1843,53816,571
1.2376675390817567e+18,151.25464173838,22.2647803878138,17.83413,15.85861,15.03761,14.62492,14.33753,5137,301,6,256,6.635082183886526e+18,GALAXY,0.05291444,5893,56034,560
1.2376786190234424e+18,348.580720649549,2.45141749495633,21.2891,20.50713,20.50407,20.51737,20.10634,7717,301,4,253,1.271821221828784e+19,QSO,2.469396,11296,58425,170
1.23768027687184e+18,3.36106394446665,27.6948032627411,19.29578,18.25849,17.97264,17.86844,17.84255,8103,301,4,116,8.66278148397363e+18,STAR,-0.0003373451,7694,57359,391
1.2376543819760927e+18,133.152438396069,49.3328044581555,19.93626,19.65156,19.56559,19.4622,19.33857,2074,301,3,100,8.222483970971162e+18,QSO,1.953417,7303,57013,134
1.2376634787232486e+18,336.331729068524,-0.336441110746025,23.67278,22.55674,22.3127,21.90792,20.82592,4192,301,3,198,1.0401317735913249e+19,GALAXY,0.7982788,9238,58013,925
1.2376799982362304e+18,345.506118091016,-1.85725301610852,22.57252,22.31663,20.51553,19.51821,18.95,8038,301,5,122,4.910189504424598e+18,GALAXY,0.5819016,4361,55831,509
1.2376591316691192e+18,207.323865982613,52.2515594040581,20.26002,20.2517,20.32686,20.10193,20.29207,3180,301,2,40,7.606692853260245e+18,QSO,1.684362,6756,56426,411
1.237654392179852e+18,124.815616127492,45.4632367599046,24.61847,22.93081,21.5702,20.42033,19.62781,2076,301,6,149,7.197987337359612e+18,STAR,0.0001083011,6393,56341,397
1.2376788471844047e+18,329.218284121824,8.57387795194205,19.89054,17.85764,16.8281,16.37422,16.01287,7770,301,5,113,4.6106179351066926e+18,GALAXY,0.09916732,4095,55497,210
1.2376554997522115e+18,235.750285948937,-0.865328081470594,25.73293,22.43738,20.6061,19.41293,18.81884,2334,301,5,266,4.512657768898124e+18,GALAXY,0.6210719,4008,55356,185
1.237661383843971e+18,140.021592741817,33.4392418888431,19.58321,18.31373,17.64969,17.27718,17.03224,3704,301,5,61,1.7925654678864138e+18,GALAXY,0.09528988,1592,52990,483
1.2376786184892582e+18,354.693727852404,2.21029485703923,22.38449,22.06467,21.99723,21.49527,21.26889,7717,301,3,294,1.0332557852645e+19,QSO,1.793228,9177,58044,634
1.2376646732586683e+18,211.834175442413,34.4541314815408,21.54903,20.91091,20.96785,20.93699,20.79271,4470,301,4,162,4.343909395798973e+18,QSO,2.594653,3858,55273,682
1.237651538724717e+18,239.676702079681,54.2582322400658,21.34667,20.83503,20.75164,20.87756,20.65091,1412,301,3,359,7.553903375915702e+18,QSO,2.350302,6709,56429,876
1.237665180592636e+18,208.83289980275,30.9602651646462,18.1169,16.72268,16.07694,15.69277,15.44931,4588,301,5,24,2.383557934492707e+18,GALAXY,0.07795006,2117,54115,101
1.2376577701692703e+18,139.474513463403,47.1177821732664,27.37265,23.44721,21.91124,20.60608,19.61067,2863,301,2,113,8.236109938193357e+18,GALAXY,0.6804619,7315,56685,553
1.2376576278959235e+18,121.560919344253,28.4457339916494,25.20691,22.61614,20.51802,19.65522,19.20482,2830,301,1,74,5.011486131369564e+18,GALAXY,0.4708398,4451,55537,384
1.2376619668935803e+18,186.091734465722,42.2227850596808,20.67237,18.96114,17.73789,17.25128,16.87696,3840,301,3,180,1.634855370335742e+18,GALAXY,0.1747612,1452,53112,177
1.2376650265099633e+18,168.872179538368,35.1822275427485,17.36572,16.04715,15.37775,14.99636,14.73221,4552,301,6,13,2.3768410070869873e+18,GALAXY,0.08926277,2111,53467,241
1.23767096484207e+18,125.290025379281,10.023970416996,24.36347,24.81023,21.54169,20.24803,19.8217,5935,301,3,58,6.188143624007735e+18,GALAXY,0.6975809,5496,55888,719
1.2376651296071355e+18,156.078562589262,32.5675477653789,19.25415,17.79331,16.83146,16.37707,16.06408,4576,301,6,287,2.2057361066311288e+18,GALAXY,0.1457245,1959,53440,357
1.23767945761253e+18,7.39972910611175,18.5131888566052,21.45751,20.26122,19.93491,19.38786,19.07394,7912,301,6,203,8.545849240030829e+18,QSO,0.4797792,7590,56944,978
1.2376551067640138e+18,170.390170241968,57.9480405016984,20.85406,20.0654,19.68446,19.58389,19.55809,2243,301,1,286,2.717946090551798e+18,STAR,-0.0005940312,2414,54526,86
1.237670965922693e+18,140.652521431301,15.1559947329053,19.11781,17.86752,17.07725,16.66176,16.38569,5935,301,5,163,2.7451169391342e+18,GALAXY,0.1248228,2438,54056,629
1.237680245205566e+18,4.30383649737661,19.0565529150582,26.34575,21.67584,20.17302,19.3483,18.91809,8096,301,1,255,6.951323996651805e+18,GALAXY,0.5378338,6174,56243,65
1.237679459212e+18,12.0118432287579,18.910440008701,26.54665,22.56409,20.9616,19.80571,19.20393,7913,301,1,33,6.979686998216038e+18,GALAXY,0.6130806,6199,56220,849
1.2376803316431596e+18,7.95140744331991,29.2332160382943,23.34213,21.7391,21.35271,21.26149,22.15677,8116,301,2,276,8.685294809253173e+18,QSO,3.267237,7714,57363,374
1.237678438088311e+18,35.668176376873,2.04181342522628,21.73944,21.77909,21.29211,21.35443,21.54993,7675,301,3,106,8.812588567509619e+18,QSO,1.253293,7827,57278,618
1.2376581873156756e+18,86.7011307572946,-0.220663924624556,23.78617,22.25186,20.30981,19.18831,18.36278,2960,301,3,78,1.404070346268633e+18,GALAXY,0.9246437,1247,52677,266
1.2376682992863155e+18,205.625308496314,19.719885091072,24.3973,22.94931,21.52505,20.19485,20.12076,5314,301,6,185,2.974752969204984e+18,STAR,-4.646344e-05,2642,54232,456
1.237679998233936e+18,340.211921650872,-1.84606647624565,25.38286,21.67807,20.30879,19.57369,19.19667,8038,301,5,87,4.932832846769576e+18,GALAXY,0.5020695,4381,55824,965
1.2376621950777428e+18,226.359792232582,34.9124382149787,21.42706,20.99473,20.76557,20.5487,20.66962,3893,301,4,394,1.2100073924538423e+19,QSO,1.482198,10747,58220,100
1.2376648541823306e+18,218.965337438111,33.1552225835725,23.80734,21.81872,21.77412,20.40596,21.0038,4512,301,5,134,4.355152178530506e+18,GALAXY,0.7778981,3868,55360,623
1.2376529431754831e+18,0.389488382959485,14.8739042539037,19.39092,18.42711,18.10081,17.97653,17.9826,1739,301,3,305,6.954871296460347e+18,STAR,-0.0005531718,6177,56268,682
1.2376544007747013e+18,223.897937278233,60.1809975715291,24.17075,20.74571,19.02447,18.44761,18.03605,2078,301,6,224,7.861103626433092e+18,GALAXY,0.3106974,6982,56444,256
1.2376709664655936e+18,154.602060517384,18.2834429128036,19.24192,18.22212,17.92297,17.816,17.79303,5935,301,6,255,1.0778381775849937e+19,STAR,0.0001480516,9573,57787,516
1.2376553478205606e+18,243.822082361868,44.0457499605925,21.73812,20.13452,19.91266,19.82668,19.6307,2299,301,2,309,6.79369058564154e+18,QSO,3.116103,6034,56103,38
1.2376664084606484e+18,41.7089074825114,0.402441250438808,17.57704,16.06153,15.54165,15.37631,15.29136,4874,301,4,699,1.2037173359956723e+18,STAR,0.0001254494,1069,52590,474
1.2376612120438377e+18,215.164945239861,46.4056541023831,20.37856,20.31624,20.29852,20.10604,19.95308,3664,301,5,39,9.5646633204072e+18,QSO,1.797592,8495,57481,522
1.2376663021666964e+18,51.4511434019306,1.2452533849921,22.15324,21.22733,19.44574,18.7492,18.24229,4849,301,6,798,8.017669395243603e+17,GALAXY,0.3600407,712,52199,459
1.2376802725747763e+18,336.851007275559,20.3506558298587,23.77797,24.05727,21.90869,20.83223,19.95545,8102,301,4,84,8.536654849189894e+18,GALAXY,0.7639118,7582,56960,297
1.2376540314046958e+18,176.930462706797,3.58151913068298,24.45712,22.45077,20.92785,19.88898,19.48427,1992,301,6,181,5.324597632517297e+18,GALAXY,0.6932749,4729,55626,789
1.237660764302935e+18,134.815064165889,32.2235441490495,25.12779,23.86657,21.62453,20.38228,19.54915,3560,301,3,183,1.1527009287684772e+19,GALAXY,0.6831939,10238,58155,167
1.2376697611820736e+18,325.682221866345,4.55154083041465,22.81409,22.40483,20.77184,19.83689,19.41478,5655,301,1,128,4.601579124087347e+18,GALAXY,0.5878923,4087,55449,95
1.2376648176698655e+18,163.452390940441,34.6483112295221,21.6381,19.40276,17.94346,17.40813,17.02399,4504,301,1,54,5.214149765210856e+18,GALAXY,0.2388136,4631,55617,390
1.2376786190387776e+18,23.6591118698705,2.49985064089782,25.63247,24.14661,23.34683,21.27044,22.10278,7717,301,4,487,1.0583696205090675e+19,GALAXY,0.9239638,9400,58107,862
1.2376663397245263e+18,13.6257629289024,0.349543903981894,26.42731,22.57934,20.51875,19.43725,18.84451,4858,301,4,445,4.756013229326752e+18,GALAXY,0.5559334,4224,55481,771
1.2376619717253532e+18,191.793507542397,7.46399229132599,20.11847,18.14779,17.17198,16.74862,16.40632,3841,301,4,179,2.0155126308814456e+18,GALAXY,0.09666708,1790,53876,552
1.237663783140983e+18,39.6010415322202,-0.742748011003746,22.83613,22.72674,22.87718,22.84512,21.8775,4263,301,2,380,8.259684291640055e+18,QSO,2.543688,7336,56656,300
1.2376534719804216e+18,42.3879016997752,-7.59255587810273,25.09176,21.45218,20.00566,19.175,18.65319,1862,301,4,108,7.946815233242454e+18,GALAXY,0.5819494,7058,56593,777
1.2376576278974308e+18,124.355272467075,30.9964826515395,26.64991,21.58583,19.94519,19.09272,18.65518,2830,301,1,97,5.007122444680713e+18,GALAXY,0.4624894,4447,55542,893
1.237680504502552e+18,332.239308622323,30.7188661356936,23.73715,21.88464,20.00929,19.03626,18.56294,8156,301,4,77,6.711693137600076e+18,GALAXY,0.4814716,5961,56460,741
1.2376637825977556e+18,25.1079755178949,-1.12222922242344,25.95984,21.734,19.8709,19.11826,18.65065,4263,301,1,283,7.858908163201043e+17,GALAXY,0.4416319,698,52203,46
1.2376651274617487e+18,162.020901708971,32.1140832976637,21.23445,19.55543,17.99398,17.4174,17.0463,4576,301,2,319,2.2733670666878584e+18,GALAXY,0.284953,2019,53430,637
1.2376737082500055e+18,122.676392233693,-8.82177241294975,16.58632,15.34177,14.95266,14.81237,14.75746,6574,301,1,21,3.1593090228221645e+18,STAR,0.0001659068,2806,54425,123
1.2376607648323348e+18,119.237887740304,22.3495560200827,22.17914,21.99186,20.08952,19.04913,18.70944,3560,301,4,69,5.034006604749756e+18,GALAXY,0.5089522,4471,55617,393
1.2376717679982024e+18,226.41566831445,56.6592545788281,23.01563,22.23559,20.52604,19.67045,19.26548,6122,301,3,16,7.650666996162648e+18,GALAXY,0.4951095,6795,56425,644
1.237661360762258e+18,205.567152287239,44.7815195883664,22.25005,21.79978,21.87243,21.5288,21.7065,3699,301,2,118,9.435182357873449e+18,QSO,2.050788,8380,57520,513
1.2376529474591788e+18,16.8765690954927,-9.9368652847786,20.73531,18.4344,17.42692,17.06238,16.87002,1740,301,3,133,3.500453952661594e+18,STAR,-6.026325e-05,3109,54833,113
1.2376637825968376e+18,23.0269762149019,-1.21448862021165,20.76989,18.75115,17.73412,17.31117,16.96368,4263,301,1,269,7.847877316654141e+17,GALAXY,0.1298006,697,52226,129
1.237661959366312e+18,194.075989079707,52.6606353766142,21.18676,20.92465,20.52018,20.30432,20.30713,3838,301,5,11,9.257378681785178e+18,GALAXY,0.485673,8222,57431,835
1.2376655306382382e+18,213.989815071713,23.5408474865388,23.65729,21.06306,19.24804,18.5636,18.06759,4670,301,1,112,6.77015059096013e+18,GALAXY,0.3861178,6013,56074,416
1.237665126923043e+18,157.417477125952,30.5859183606452,22.09998,21.03042,20.7685,20.76231,21.04552,4576,301,1,291,7.263294754921928e+18,STAR,-0.0001777431,6451,56358,416
1.2376709648431188e+18,127.739925970144,10.7135257951004,24.81858,21.2506,20.03069,19.1305,18.2073,5935,301,3,74,6.187035866176969e+18,STAR,0.0002561307,5495,55896,785
1.2376788595438392e+18,356.409386769942,12.6566783574321,24.86125,21.61732,20.06199,19.27921,18.69298,7773,301,4,287,6.924509655889892e+18,GALAXY,0.4167014,6150,56187,819
1.2376626632129252e+18,230.815234718359,30.7300860678363,21.40741,20.99123,20.77001,20.79053,21.08423,4002,301,4,146,4.3676060699142615e+18,QSO,2.612359,3879,55244,874
1.2376788810083213e+18,331.861324304308,-1.77829340661218,22.61244,22.43363,21.66409,21.27743,20.1648,7778,301,4,129,1.0396607703380417e+19,GALAXY,0.910493,9234,58037,174
1.2376503710090532e+18,157.659123188361,-1.94116120903839,22.12886,20.92018,19.53126,18.75319,18.23573,1140,301,4,32,4.2617233755238794e+18,GALAXY,0.1943263,3785,55273,699
1.237667782304334e+18,200.828953243353,21.4028047589441,21.2862,18.75171,17.24985,16.71712,16.38395,5194,301,3,562,2.985926760752769e+18,GALAXY,0.2283468,2652,54508,146
